agent_A,agent_B,winner,reward_A,reward_B
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Always3,Always3,0.0,0.0
Always3,Always3,Always3,0.0,0.0
Always3,UniformRandom,Always3,1.62,0.48
Always3,UniformRandom,Always3,1.44,0.49
Always3,UniformRandom,Always3,1.68,0.62
Always3,UniformRandom,Always3,1.5,0.4
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Always3,Always3,0.0,0.0
Always3,UniformRandom,Always3,1.68,0.56
Always3,UniformRandom,Always3,1.53,0.49
Always3,UniformRandom,Always3,1.65,0.5
Always3,UniformRandom,Always3,1.41,0.41
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,UniformRandom,Always3,1.44,0.52
Always3,UniformRandom,Always3,1.5,0.51
Always3,UniformRandom,Always3,1.29,0.33
Always3,UniformRandom,Always3,1.29,0.43
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,Focal5,Always3,1.5,1.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,TitForTat,Always3,3.0,2.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,CastigadorInfernal,Always3,1.5,1.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_notTfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Deterministic_simpletron_optimist_TfT,Always3,3.0,2.0
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_3,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_5,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,Permisive_TFT_patience_10,Always3,2.97,1.98
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GrimTrigger,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.1,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.25,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.5,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,GenerousTitForTat_generous_p_0.75,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,ContriteTitForTat,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_deterministic,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,AdaptivePavlov_random,Always3,3.0,2.0
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
Always3,Detective,Always3,2.94,1.94
UniformRandom,UniformRandom,UniformRandom,0.84,1.08
UniformRandom,UniformRandom,UniformRandom,1.09,0.79
UniformRandom,UniformRandom,UniformRandom,1.26,1.04
UniformRandom,Focal5,Focal5,0.75,1.33
UniformRandom,Focal5,Focal5,0.69,1.52
UniformRandom,Focal5,Focal5,0.76,1.3
UniformRandom,Focal5,Focal5,0.61,1.47
UniformRandom,TitForTat,TitForTat,0.9,1.32
UniformRandom,TitForTat,TitForTat,1.1,1.24
UniformRandom,TitForTat,TitForTat,0.84,1.16
UniformRandom,TitForTat,TitForTat,1.17,1.42
UniformRandom,CastigadorInfernal,CastigadorInfernal,1.0,1.79
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.72,1.4
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.82,1.46
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.74,1.64
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.99,1.32
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.93,1.42
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.04,1.28
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.95,1.4
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.5,1.32
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.57,1.53
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.51,1.41
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.42,1.2
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,0.92,1.3
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,0.9,1.24
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,1.02,1.22
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,0.83,1.26
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,0.96,1.43
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.0,1.43
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.09,1.3
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.21,1.45
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.11,1.31
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.94,1.35
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.93,1.31
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.95,1.36
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.06,1.38
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.18,1.34
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,0.91,1.4
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,0.92,1.31
UniformRandom,GrimTrigger,GrimTrigger,1.07,1.38
UniformRandom,GrimTrigger,GrimTrigger,0.91,1.24
UniformRandom,GrimTrigger,GrimTrigger,1.15,1.32
UniformRandom,GrimTrigger,GrimTrigger,1.07,1.32
UniformRandom,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,1.09,1.38
UniformRandom,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,0.94,1.18
UniformRandom,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,0.89,1.2
UniformRandom,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,1.17,1.54
UniformRandom,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,1.06,1.34
UniformRandom,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,1.04,1.46
UniformRandom,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,1.17,1.38
UniformRandom,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,0.95,1.42
UniformRandom,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,0.83,1.26
UniformRandom,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,0.97,1.34
UniformRandom,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,0.87,1.24
UniformRandom,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,1.05,1.3
UniformRandom,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,0.78,1.2
UniformRandom,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,1.06,1.42
UniformRandom,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,0.91,1.34
UniformRandom,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,0.96,1.22
UniformRandom,ContriteTitForTat,ContriteTitForTat,0.96,1.42
UniformRandom,ContriteTitForTat,ContriteTitForTat,0.9,1.32
UniformRandom,ContriteTitForTat,ContriteTitForTat,1.06,1.26
UniformRandom,ContriteTitForTat,ContriteTitForTat,1.05,1.42
UniformRandom,AdaptivePavlov_deterministic,AdaptivePavlov_deterministic,0.94,1.3
UniformRandom,AdaptivePavlov_deterministic,AdaptivePavlov_deterministic,1.11,1.36
UniformRandom,AdaptivePavlov_deterministic,AdaptivePavlov_deterministic,0.92,1.4
UniformRandom,AdaptivePavlov_deterministic,AdaptivePavlov_deterministic,0.98,1.32
UniformRandom,AdaptivePavlov_random,AdaptivePavlov_random,0.94,1.42
UniformRandom,AdaptivePavlov_random,AdaptivePavlov_random,1.01,1.24
UniformRandom,AdaptivePavlov_random,AdaptivePavlov_random,1.09,1.36
UniformRandom,AdaptivePavlov_random,AdaptivePavlov_random,1.0,1.38
UniformRandom,Detective,Detective,1.05,1.34
UniformRandom,Detective,Detective,0.81,1.08
UniformRandom,Detective,Detective,1.03,1.45
UniformRandom,Detective,Detective,1.03,1.41
UniformRandom,UniformRandom,UniformRandom,0.84,1.13
UniformRandom,UniformRandom,UniformRandom,0.84,1.09
UniformRandom,Focal5,Focal5,0.79,1.52
UniformRandom,Focal5,Focal5,0.78,1.62
UniformRandom,Focal5,Focal5,0.76,1.32
UniformRandom,Focal5,Focal5,0.97,1.65
UniformRandom,TitForTat,TitForTat,0.99,1.32
UniformRandom,TitForTat,TitForTat,1.06,1.36
UniformRandom,TitForTat,TitForTat,1.05,1.3
UniformRandom,TitForTat,TitForTat,1.11,1.32
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.69,1.42
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.76,1.38
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.69,1.26
UniformRandom,CastigadorInfernal,CastigadorInfernal,0.84,1.51
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.82,1.28
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.03,1.4
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.17,1.38
UniformRandom,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.99,1.36
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.42,1.29
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.59,1.59
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.5,1.32
UniformRandom,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.45,1.53
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,0.85,1.26
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,1.11,1.34
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,1.26,1.38
UniformRandom,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,0.96,1.32
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,0.81,1.2
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.07,1.34
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,0.93,1.2
UniformRandom,Permisive_TFT_patience_3,Permisive_TFT_patience_3,0.84,1.28
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.82,1.28
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.88,1.36
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.1,1.39
UniformRandom,Permisive_TFT_patience_5,Permisive_TFT_patience_5,0.84,1.14
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.06,1.39
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,0.92,1.18
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.03,1.28
UniformRandom,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.0,1.26
UniformRandom,GrimTrigger,GrimTrigger,1.23,1.48
UniformRandom,GrimTrigger,GrimTrigger,1.01,1.36
UniformRandom,GrimTrigger,GrimTrigger,0.9,1.2
UniformRandom,GrimTrigger,GrimTrigger,0.95,1.24
UniformRandom,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,0.75,1.16
